image_id,PredictionString
fc28fc9ede2c505c2125343c048124b6,11 0.0 1332 222 1542 270 11 0.0 639 212 931 270 13 0.0 767 19 1104 232 11 0.0 456 241 630 386 0 0.4 1168 570 1405 782
2f775125346cd62232d8e835794941c0,11 0.0 462 439 635 589 13 0.0 1496 482 1868 878 13 0.0 907 578 1043 1007 11 0.0 1632 343 1813 482 11 0.0 653 364 961 450 13 0.0 1723 471 1859 578 10 0.0 218 2389 326 2538 11 0.0 1432 311 1623 353 13 0.0 1578 321 1850 643 13 0.0 499 396 979 910 11 0.0 209 2389 326 2538 11 0.1 1387 311 1704 386 11 0.1 1596 332 1840 621 11 0.2 508 375 925 493 11 0.2 1487 300 1813 439 13 0.2 807 418 1006 964 13 0.2 526 493 707 846 13 0.2 907 718 988 943 11 0.4 471 375 734 568 13 0.7 1668 493 1850 653
1fae839a73abec3f3d7436fa2bce4630,10 0.0 0 1973 80 2119 11 0.0 600 273 888 342 13 0.0 384 527 528 645 11 0.0 0 1982 88 2109 7 0.0 1552 1406 1816 1816 10 0.0 1808 1836 1904 2031 11 0.1 1808 1846 1904 2031 13 0.1 448 303 720 615 13 0.1 480 420 792 703 11 0.1 1224 273 1496 371 5 0.2 200 1094 704 1777 13 0.2 392 479 672 645 13 0.3 528 469 688 605 11 0.6 480 283 640 420 0 0.8 1080 664 1328 947
6f8320a9c444090bd55010537a9e7dcb,13 0.0 677 1439 1146 1820 10 0.0 284 1574 633 1992 13 0.0 841 1390 1168 1697 11 0.0 764 566 1135 652 0 0.2 1376 971 1703 1303 13 0.2 699 738 1092 1217 13 0.2 710 750 983 996 13 0.2 338 1635 1092 2041 7 0.2 360 1623 1004 1943 13 0.4 480 1672 983 1894 10 0.6 284 1574 1070 2238
da35978a37f990de5a0d68b1e9399e9e,5 0.0 1922 1172 2426 2039 3 0.1 1219 1723 2297 2156 5 0.1 645 1043 1184 2168 0 0.6 1500 961 1875 1371
5b6707d336c733e0a8d4233bb08483c7,11 0.0 1425 323 1659 427 11 0.2 1207 323 1425 399
c06b82fd93dbc1cc113b779b69b1696a,13 0.0 756 1168 833 1272 0 0.0 904 589 1285 1073 11 0.0 1200 228 1464 285 3 0.3 779 1243 1605 1528 0 0.5 1106 579 1301 807
bb5ffb34f5baa01ec1e47df249046609,0 0.7 1350 850 1612 1138
615be21de05d7049ddb1652520d7f528,2 0.0 1600 679 1732 781 5 0.0 176 314 879 1579 2 0.1 1627 696 1688 738 5 0.1 1266 433 1970 1613 0 0.5 844 543 1363 908 3 0.8 765 1248 1803 1604
c4311217936b89f9dbcc6fb57e00b40d,11 0.0 1532 362 1891 421 11 0.0 747 374 1066 456 0 0.7 1328 794 1619 1063 3 0.8 892 1507 2036 1928
4317ccff1c5ab145abf05130c49402b0,11 0.0 137 1545 274 1934 2 0.0 1379 813 1467 927 13 0.0 303 1511 558 1682 2 0.0 1281 790 1477 961 13 0.1 313 1454 753 1648 0 0.3 1203 778 1487 1042 3 0.8 890 1328 2044 1740
39af4d0dbe33277af4520b6bdee5e1b2,10 0.0 216 2396 340 2548 8 0.0 588 1663 649 1733 11 0.0 1567 186 1804 279 11 0.1 216 2408 330 2559 0 0.8 1454 558 1763 919
90298b04a0c568ee2144c3431711b30e,13 0.0 1503 1376 1605 1471 13 0.0 1659 1652 1768 1709 9 0.0 1355 1111 1386 1149 13 0.4 1605 1642 1799 1728 0 0.7 1145 959 1355 1158 3 0.8 833 1452 1690 1756
b440e6708f332a8be9eeccc368b0df24,11 0.0 1606 576 1852 731 5 0.0 1433 1064 1935 1939 11 0.0 648 521 1013 620 7 0.0 1469 1075 1962 1839 8 0.1 1506 1097 1944 1761 8 0.1 1570 1584 1716 1761 4 0.1 1624 1119 1907 1496 11 0.2 602 521 830 665 7 0.2 1615 1130 1916 1518 11 0.3 1360 565 1807 709 8 0.4 1633 1185 1889 1507 3 0.7 794 1496 1934 1905 0 0.8 1223 842 1497 1141
415fe8e39c0546ff191f8e33888f09d4,11 0.0 1176 237 1457 294 0 0.1 1028 589 1254 854
6febf1e7c57204153c4751a1bf6e39cc,2 0.0 1383 738 1723 1090 11 0.0 1020 445 1336 680 8 0.0 1031 809 1160 949 3 0.1 1043 1406 2062 1887 0 0.4 1383 797 1723 1172
a2a2bd5197fb23da123f610e00d8b08e,5 0.0 268 1647 660 2068 11 0.0 144 2303 217 2452 7 0.0 1331 396 1569 854 9 0.1 1331 495 1569 842 11 0.1 1455 211 1858 297 5 0.1 279 1275 774 2080 11 0.3 557 211 980 359
e541711f560cd700d7fdddd1d3dd98d4,11 0.1 1090 408 1379 494 0 0.1 631 702 1129 1329 11 0.2 514 418 771 475 11 0.2 1036 408 1238 532 0 0.8 927 702 1137 902
99ccfe1695993a5275d11aad4e2abb9c,5 0.0 1394 961 2011 1890
3e86f7a0078799279f334db4074f109e,9 0.0 8 1452 109 2221 9 0.0 23 1462 70 1794 5 0.0 1270 1063 1659 1794 11 0.0 483 456 802 702 13 0.0 514 475 756 626 13 0.0 413 589 748 959 11 0.1 600 446 810 532 11 0.1 1044 503 1223 570 9 0.1 164 1756 241 1860 9 0.1 0 1405 78 1946 13 0.1 491 484 779 835 11 0.1 475 484 646 579 5 0.2 195 1243 584 1756 3 0.2 693 1547 1425 1766 5 0.3 203 778 717 1775 11 0.5 491 456 771 560 0 0.8 966 712 1200 949
218e819ed8c0fe25c92ee7f1d5b993c7,11 0.0 1196 249 1374 311 0 0.0 830 674 1261 1057 11 0.0 155 1514 285 1887 10 0.0 179 1669 520 1897 2 0.0 1106 705 1261 912 2 0.2 1196 736 1252 860 11 0.3 163 1679 325 1928 10 0.3 163 1690 333 1939 10 0.3 155 1679 724 2011 0 0.5 1008 684 1261 912
7db8d2571612fa51c3fea231524803cc,11 0.0 1527 173 1775 322 11 0.1 1548 173 1961 272 11 0.2 784 211 1135 297
9a7c3ac63356de02fc79d613fccee843,11 0.1 592 313 849 370 11 0.1 1145 332 1418 399 3 0.3 724 1187 1480 1519
7333af45f987aed199da0aed5dd59fd6,11 0.0 1369 266 1542 366 9 0.0 328 609 766 1130 13 0.1 338 643 703 1119 0 0.1 1095 698 1569 1097
6ee33e87bb9db350f4492c105b484d7b,5 0.0 145 587 886 2041 5 0.0 1192 498 1967 2111 2 0.1 1099 787 1380 1095 5 0.1 1362 1205 1942 2031 2 0.2 1218 856 1363 1016 0 0.4 826 747 1388 1185
6a7a509436c9822e6481247f7df41779,3 0.0 795 1265 1978 1828 0 0.7 958 613 1641 1048
4736524816401e7b31cfb0cac71d7a8e,13 0.0 982 612 1081 960 0 0.8 1359 576 1637 840 3 0.9 992 1440 2024 1956
594fb89413087c080ddd2c97a3f6acf0,0 0.8 1583 748 1938 1160 3 0.8 1170 1627 2385 1974
1b2df8b1ebcd4cf26b828e96dd54304a,0 0.3 1072 645 1304 869 3 0.8 792 1094 1648 1377
232e100235a5357cf19c135892af7d83,11 0.0 936 396 1296 528 11 0.0 2040 432 2280 540 11 0.0 1044 396 1428 468 11 0.1 1848 432 2244 516
76482dd89d7d8ea3650e9a0b8e01aba6,11 0.0 1238 351 1511 418 11 0.0 1916 1804 1978 1917 9 0.0 506 1424 872 1756 13 0.0 499 1424 880 1756 13 0.1 382 835 569 959 13 0.1 1659 1319 1885 1452 7 0.1 498 1433 872 1785 13 0.1 1534 1253 1815 1348 3 0.2 748 1509 1729 1804 0 0.3 1129 712 1340 959 13 0.3 1737 1367 1877 1433 11 0.4 187 1775 296 1936 13 0.6 1418 1253 1784 1405 13 0.7 389 845 724 1044
f7c9af76d1b6223f1eef8f20b51f1513,11 0.0 1067 342 1184 446 11 0.0 701 304 857 418 3 0.0 678 1481 1566 1794 11 0.0 101 1794 156 1898 9 0.0 1791 1509 1846 1623 11 0.0 491 304 654 399 11 0.2 1714 1841 1784 1955 0 0.7 981 645 1215 968
2b096376f5a0f62d10847e5d6f540a41,11 0.0 483 503 717 778 11 0.0 522 465 857 607 13 0.1 1488 1481 1659 1547 11 0.1 1714 1747 1784 1927 3 0.4 779 1500 1573 1766 11 0.4 662 465 896 532 11 0.5 1184 456 1457 532 0 0.8 1028 759 1238 1016
884f2b574d9600dd52f4a04c9aa3a230,9 0.0 756 585 846 664 9 0.0 792 416 954 664 11 0.0 189 2160 261 2250 13 0.0 756 439 945 664 13 0.0 810 382 900 619 7 0.1 720 517 846 664 7 0.1 747 596 837 675 13 0.1 837 439 882 551 3 0.1 882 1598 1809 2002 13 0.2 720 495 855 664 8 0.2 270 1744 306 1800 11 0.2 1971 2149 2070 2318 8 0.3 747 596 837 664 0 0.6 1269 754 1521 1046
ec73f422063ce59169c6c13d3c6227a7,11 0.0 527 425 748 574 13 0.0 693 542 767 627 13 0.0 637 520 785 637 0 0.7 1210 828 1450 1062
16df71f433fedfbc6c67cc338137d7e4,11 0.0 165 2378 372 2563 9 0.0 1558 916 1992 1387 13 0.0 1961 743 2074 867 11 0.0 795 458 1073 532 3 0.0 898 1969 2033 2464 9 0.0 929 1721 1496 3170 5 0.0 320 1387 815 2303 13 0.1 1754 941 2033 1313 11 0.1 175 2427 258 2576 6 0.1 1723 941 1992 1288 5 0.2 1930 1362 2436 2650 8 0.2 1734 941 2002 1300 7 0.2 1723 941 2002 1313 0 0.5 980 916 1806 1573 11 0.5 1507 384 1992 520 11 0.6 671 458 1053 594 0 0.8 1373 904 1806 1412
be794e647d0f6f47a4cd21964c6f96e5,11 0.0 678 628 833 672 11 0.1 483 663 631 785 0 0.5 966 942 1200 1178
56beeb20098b516474d17a9c36b23c7c,11 0.0 608 750 724 864 7 0.4 1511 1177 1729 1443 7 0.4 1511 1168 1768 1775 0 0.7 1145 997 1355 1196 3 0.8 810 1528 1675 1804
01431a2618c0ace741e4e270a37e20b9,13 0.0 747 1429 1044 1620 9 0.0 747 1429 1035 1609 0 0.7 1386 821 1647 1102 3 0.9 1053 1429 2043 1766
4d3acb5e51c6ab03ed5bc7537125ffc2,5 0.0 1570 1230 2198 2177 11 0.0 685 327 1056 435 2 0.0 1542 795 1675 969 5 0.0 314 414 1085 2014 11 0.1 1694 337 1951 512 8 0.2 1618 555 1703 653 2 0.3 1494 740 1713 1012 2 0.3 1237 686 1713 1165 0 0.6 1085 675 1722 1176
a450a8bf5b6f81cdc6111bc26d512856,3 0.5 822 1614 2005 2014
670058d081c80065f0bc1087737093cb,11 0.0 672 439 928 527 11 0.0 1592 430 1744 527 11 0.0 656 420 904 479
9a8dfa3f9fb55a22a1fae7efeca1c326,13 0.0 1386 1035 1698 1234 7 0.0 1371 997 1768 1452 13 0.0 1386 1025 1605 1130 9 0.3 304 921 763 1405 7 0.5 304 902 763 1405
58baa9b0269a2987f5475a554033c4b1,9 0.0 1308 432 1392 564 13 0.0 1320 432 1392 564 8 0.0 1332 432 1368 480 9 0.0 1320 432 1380 516 3 0.5 1332 1536 2340 1872 0 0.8 1644 708 1896 948
c4232411727c2821c17c059a260427d9,3 0.1 854 1590 1834 2010 0 0.1 1031 763 1454 1107
3fc0d536d17610d6811d9c725999e25e,7 0.0 1418 1082 1706 1519 13 0.0 1324 731 1519 892 8 0.0 452 864 483 892 11 0.0 522 275 678 399 11 0.1 1137 209 1332 275 0 0.1 1052 475 1238 664 11 0.6 1371 218 1542 332 3 0.7 693 1215 1488 1528
4fba6d90e4c0141270b19446fbc97796,7 0.0 1371 480 1570 1020 0 0.7 1688 797 2016 1172
56237d3770e31568eb965067d2d948af,13 0.1 531 1192 819 1271 0 0.8 1152 697 1449 1035 3 0.9 882 1283 1809 1665
f026b34e04a2bfc6327f2218cf47cd73,11 0.0 691 384 1177 582 0 0.0 1373 941 1651 1201 11 0.0 1703 371 2023 433 5 0.0 279 1486 877 2551 5 0.0 1858 1090 2456 2811 10 0.0 2343 2910 2436 3046 11 0.1 1920 384 2188 520 11 0.1 2353 2922 2436 3059 11 0.3 733 371 1156 458
d75a718e64f556d92fada391278ac5f3,14 1 0 0 1 1
ac2ff5fbe1414b37f6c093af463a2e8c,9 0.0 1128 1641 1856 1895 11 0.0 1496 498 1616 586 0 0.6 1088 840 1312 1074
739077a7a2add5c87ca97bda44c8bb95,12 0.1 1528 420 2213 2256
33e9093de7567d13466efefda65aa682,11 0.0 2028 384 2160 480 11 0.0 1200 360 1440 420 11 0.0 1932 372 2160 444 11 0.1 1128 372 1356 444 3 0.1 1332 1512 2268 1944 11 0.1 1812 372 2076 432
5d74f8fd78068c30775dc2c98790e8b9,0 0.2 876 755 1722 1325 3 0.7 707 1721 2001 2093 0 0.9 1314 755 1712 1238
b29fdbcf453e70793197879d52dd9932,11 0.0 1153 133 1464 190 9 0.0 241 380 717 1234 11 0.1 1277 133 1534 247 11 0.1 608 95 911 161 7 0.2 218 361 701 1224 3 0.7 748 987 1581 1310
7befd6661fd921f67f8d9cb84f98868f,9 0.0 978 0 1399 206 11 0.0 1389 343 1663 504 11 0.0 1761 378 1956 492 9 0.0 1223 687 1604 1087 0 0.0 1252 687 1614 1099 11 0.1 753 343 968 412
056815f22ac3de9b9eb6fb963d4cfa5a,5 0.0 2114 1198 2607 2117
b8603c52ef3d03e6f9da6af8a089b455,9 0.0 475 930 693 1025 6 0.0 1277 835 1753 1557 7 0.0 506 835 779 1044 9 0.0 421 702 763 1471 4 0.0 382 1006 724 1414 6 0.0 1550 1291 1737 1538 13 0.0 514 911 724 1054 3 0.0 724 1177 1542 1566 13 0.1 413 721 888 1452 7 0.2 1534 1253 1737 1547 11 0.2 1200 370 1527 437 7 0.3 389 778 826 1471 6 0.4 1464 1073 1737 1557
8b9c9d55bd03bf92f252c764bdc05bcf,7 0.0 654 389 794 522 9 0.0 662 408 802 522 11 0.0 1184 171 1324 304 3 0.0 794 1243 1667 1557 0 0.6 1090 503 1309 731
3215a7d4dc49d93b54635b85df536b8f,9 0.0 444 607 802 1547 2 0.0 911 1025 974 1101
8b44752d98acbc233b093260c0f2061d,9 0.0 366 1281 732 1585 11 0.0 226 2069 288 2174 13 0.0 436 1462 678 1538 9 0.0 436 1424 701 1547 10 0.0 218 2060 288 2174 9 0.0 296 1215 802 1841
3f51f6bbad915b2d088bdceea490f3ff,13 0.0 1648 777 1998 1007 13 0.0 2036 1204 2197 1258 11 0.0 587 361 1004 536 11 0.0 1411 372 1676 700 13 0.0 1704 635 2178 1105 13 0.0 701 1182 795 1302 11 0.0 1714 350 1998 536 13 0.0 1988 886 2149 985 11 0.0 1430 339 2007 919 13 0.1 2036 908 2140 952 0 0.6 1240 678 1610 1127 13 0.6 445 514 937 1018 11 0.7 417 328 1051 667 13 0.7 1515 438 2083 1050 11 0.7 1392 295 1941 525
72cfa22b529d2ae71985b2636cb9baf8,13 0.0 924 1116 972 1176 13 0.0 2328 1152 2460 1200 8 0.0 2268 1344 2304 1392 13 0.0 1284 480 1524 1116 13 0.0 1224 420 1512 636 9 0.0 1644 492 1680 540 11 0.0 1176 432 1332 516 2 0.0 1812 804 1968 1044 11 0.0 1236 444 1488 576 13 0.0 936 1116 1068 1188 13 0.0 1272 480 1404 636 11 0.0 1104 432 1392 564 8 0.0 2388 2664 2688 2868 13 0.0 924 780 1416 1128 11 0.0 1884 384 2352 672 11 0.0 768 2244 840 2328 11 0.1 2160 516 2376 756 11 0.2 1836 384 2172 480 5 0.3 852 1092 1428 2136 13 0.3 2124 528 2352 768 11 0.4 1176 408 1500 516 13 0.4 1284 492 1500 708 13 0.6 1980 492 2340 852 0 0.8 1704 672 2004 1044 3 0.8 1404 1704 2400 2076
5254623fe2189d170d018917e5833c79,11 0.0 1551 487 1743 643 5 0.0 1524 886 2099 1817 11 0.1 721 476 985 554 11 0.1 1287 443 1670 554 10 0.2 292 1728 420 1950 11 0.3 283 1739 411 1972 11 0.3 1414 443 1743 609 11 0.3 602 465 967 598 0 0.8 1177 864 1433 1152 3 0.8 876 1540 1862 1850
bbab4dd25cce6bcce8cfbc431301d5e1,13 0.0 1503 1822 1566 1984 11 0.0 1324 456 1542 522 11 0.0 530 494 709 589 10 0.1 218 2060 304 2183 11 0.1 218 2060 304 2183 13 0.4 428 1291 701 1405
b6306e43c25510ae95720bc16ce3e9df,14 1 0 0 1 1
4b81d215ee6e2cb1d59cd812475c0172,9 0.0 1440 2784 1752 3060
ded48559b86e307d86f522abb9bab7d1,3 0.1 662 1414 1348 1661 0 0.2 950 807 1122 987
86f163288f42611c975cbc28990cadd3,11 0.0 1805 258 2074 328 0 0.7 1652 598 2004 949 3 0.8 1266 1184 2473 1559
a7e8992bfbf1e24fb95721fb71e51159,11 0.0 853 300 1141 360 3 0.0 1151 1476 2094 1788
2149d92bf6e0a54eefb4ad12a24decd9,11 0.0 1192 313 1394 427 13 0.0 499 389 608 494 0 0.0 950 645 1161 864 8 0.0 1200 807 1223 835 11 0.1 1075 313 1348 389 11 0.3 576 256 802 342
493a7af11aa1a9a1a676aba29e0c6f9d,5 0.0 255 1746 575 2299 11 0.0 173 2364 237 2483 2 0.1 1296 922 1350 998 5 0.1 1414 531 1962 2201 11 0.1 602 347 985 520 5 0.1 338 531 949 2147 11 0.2 520 358 931 857 5 0.3 1606 1106 1944 2147 11 0.3 1296 369 1633 488 5 0.4 356 1236 858 2006 13 0.5 547 445 967 943 11 0.7 548 358 840 596 0 0.8 1122 813 1351 1041
3075716fb54707f068e0ecd8d687f799,11 0.0 664 518 848 586 7 0.0 1472 1670 1616 1904 8 0.1 1472 1670 1616 1904 0 0.8 992 811 1216 1025
af72268c7cc92691f6f095ad6ba5af60,13 0.0 1418 1234 1698 1319 11 0.0 1184 503 1379 560 3 0.0 771 1481 1566 1794 0 0.1 1052 854 1246 1063 11 0.1 646 484 904 551
32b33ed354f4f86cec0a90e53f584d58,5 0.0 1681 1479 2173 2188 5 0.0 285 1526 934 2094 3 0.0 944 1857 1937 2212 0 0.8 1258 1076 1553 1408
818a1e7fcce109b3640d73dcf9ae74da,9 0.0 848 732 1080 1904 11 0.1 1352 479 1528 596 11 0.1 1208 479 1504 557
a3874b272553659e7d83cfaf09dad9e0,9 0.0 1383 2415 1805 2836 9 0.0 912 2138 1680 2670 2 0.1 1498 775 1575 908 9 0.2 365 798 595 975 0 0.8 1306 698 1594 1030 3 0.8 883 1507 2016 1939
5c0e796a597b61fba079b721221267a4,11 0.0 691 174 1077 261 11 0.0 1960 285 2123 447 11 0.1 518 273 721 471 11 0.1 1625 174 1930 273 5 0.2 335 1265 762 2171
13775f4e51c24f0cd01ba11398e2caeb,11 0.0 566 554 776 676
62019939690f6d1adffa89335bc8822f,2 0.0 1769 982 1869 1096 0 0.0 1157 791 1925 1415 11 0.0 1724 484 2003 561 8 0.0 2448 1658 2492 1696 2 0.0 1724 931 1880 1122 11 0.0 979 446 1257 497 3 0.8 957 1594 2370 2002 0 0.8 1591 803 1925 1160
47e9bd83458885c6edba8b24a267a392,8 0.0 667 1828 1011 2236 13 0.0 385 1198 750 1507 6 0.0 406 692 1094 2038 10 0.0 271 1408 729 2124 11 0.0 1625 408 2011 494 11 0.0 292 630 844 1445 11 0.0 771 408 1156 482 13 0.0 271 457 1042 2186 7 0.0 406 1470 1000 2186 6 0.1 333 655 875 1470 11 0.1 1844 420 2042 506 13 0.1 1990 679 2313 1223 13 0.1 448 1309 740 1445 6 0.1 2000 716 2313 1235 10 0.2 427 1630 1000 2199 6 0.4 1625 494 2323 1272 7 0.4 646 1717 1031 2211 13 0.4 406 655 1011 1445 13 0.4 1625 482 2323 1260 7 0.4 417 1606 740 2038 10 0.6 219 1519 979 2581
673fdef5f3c813232620a6d2af079cac,13 0.0 1424 764 1898 1451 6 0.0 1788 1584 1953 1828 8 0.0 1779 1584 1953 1828 7 0.0 1779 1584 1962 1817 11 0.0 767 554 1004 598 6 0.0 456 842 703 1152 6 0.1 447 831 976 1795 6 0.2 456 831 931 1263 5 0.2 429 853 967 1806 0 0.3 1186 842 1423 1130 5 0.3 1360 720 2008 1894 6 0.4 1387 742 1998 1872 3 0.6 867 1451 1752 1850
04c6efbd31a676bb888a4f5bf53d03c1,11 0.0 109 1860 179 1955 11 0.1 1745 1898 1791 2003 13 0.1 1394 1443 1628 1519 13 0.5 1620 1756 1706 1870 0 0.6 989 778 1223 1035
e13092b1a2848a29558f6c661652332d,10 0.0 155 2349 292 2515 9 0.0 703 598 839 775 11 0.0 1323 366 1588 454 11 0.0 164 2360 283 2526 13 0.0 429 2094 547 2149 13 0.0 1871 2105 2017 2171 9 0.2 1843 1385 1907 1573 0 0.5 1177 831 1469 1108 2 0.5 1843 1385 1907 1562
cc5503112f1ca892fee7fb0d1002a6f9,11 0.1 646 294 818 351 11 0.4 569 294 880 380 11 0.5 1145 285 1480 370
f3da3f6e8cbc9b17d27754339b0b2311,10 0.0 2442 2163 2631 2428 11 0.0 1605 121 1884 242 11 0.0 1817 133 2129 266 5 0.1 357 1172 925 2163 11 0.3 2486 2211 2609 2392 0 0.8 1494 495 1851 942
0d0561a5e6379aba13d71e50b6b70747,11 0.0 1620 480 1812 552 5 0.0 504 1440 936 2016 11 0.0 1080 492 1272 564 8 0.0 1020 2064 1044 2088 2 0.0 1620 972 1692 1080 8 0.0 2136 1308 2172 1344 11 0.0 384 2256 456 2364 8 0.0 1032 732 1080 768 11 0.0 1860 492 2028 552 2 0.0 1572 912 1680 1080 11 0.0 1716 468 2028 552 11 0.0 1680 480 1884 528 13 0.0 2076 1404 2220 1524 5 0.1 504 900 1152 2004 3 0.1 1104 1800 2100 2112 7 0.3 2076 1428 2196 1524 2 0.3 1608 996 1668 1080 8 0.4 2076 1428 2196 1536 0 0.8 1440 840 1692 1092
a7b8a9e921ea304362918523cc3529ef,3 0.0 493 1529 1314 2083 7 0.1 1250 886 1752 1418 10 0.2 1223 1307 1862 1673 7 0.3 1287 1141 1606 1385 10 0.8 1195 1352 1843 2105 12 0.9 1277 753 1825 1396
59779a96f5abd70d14a67ebdd4502d60,11 0.0 1854 1243 1955 1490 13 0.0 1542 1130 1760 1367 13 0.0 1682 1158 1776 1319 11 0.0 732 323 1028 389 10 0.1 1846 1395 1963 1623 9 0.1 389 1348 530 1557 13 0.1 1597 1149 1753 1224 13 0.1 1667 1243 1893 1471 13 0.1 1745 1310 1947 1538 11 0.1 1768 1338 1939 1481 13 0.3 1760 1357 1916 1462 11 0.3 1799 1310 1963 1576 10 0.3 1776 1291 1955 1585 7 0.5 389 1338 522 1528 13 0.6 1651 1177 1753 1386 3 0.8 966 1224 1776 1519 0 0.8 1200 645 1418 892
ec84efcda776fb18bf86866e11e12832,11 0.0 960 360 1176 444 11 0.0 1032 372 1296 420 6 0.1 2100 1176 2400 1728 13 0.1 2064 1176 2352 1692 7 0.1 2088 1152 2376 1680 11 0.1 1992 372 2172 480
6d5cbffaa090403113687a73278ba98e,3 0.0 896 1514 1688 1875 7 0.1 352 1758 496 1875 8 0.1 352 1758 496 1875 0 0.8 1168 791 1384 1055
0956d88d67ce080413b1b3ac20ab8622,13 0.0 96 371 208 527 9 0.0 96 371 216 508 11 0.1 1168 254 1360 303 3 0.3 736 1328 1624 1611 0 0.4 1008 576 1232 859
