image_id,PredictionString
366fb4e84d6940ea74267b32edbd1311,9 0.0 674 1442 1391 1824 12 0.0 681 1409 1172 1804 11 0.0 1105 498 1411 593 13 0.0 1075 1421 1324 1494 10 0.0 665 1784 969 1891 10 0.0 2477 1599 2602 1785 10 0.0 2509 1650 2613 1870 11 0.0 2480 1623 2612 1864 11 0.1 1945 516 2239 677 11 0.1 1936 524 2136 580 11 0.1 1200 497 1406 547 3 0.6 1215 1433 2289 1742 0 0.8 1618 800 1951 1158
f5f77203f00504c40b45a65d23cd8948,2 0.0 2397 391 2504 472 9 0.0 1041 952 1341 2134 10 0.0 2177 2282 2295 2461 11 0.0 1633 533 1859 716 11 0.0 2194 2286 2301 2472 11 0.0 1402 548 1725 616 3 0.0 934 1769 1943 2128 0 0.1 1248 910 1515 1194 11 0.3 554 561 769 720
212dc39b6ba6941b034c2cd92cf97a8d,3 0.2 1253 1589 2246 1966 0 0.5 1373 874 1950 1350 0 0.7 1680 867 1952 1244
a5eabc3dd2734b211c9b09205443a2ea,11 0.0 247 1812 321 1968 2 0.0 1327 676 1474 847 11 0.0 328 554 579 1104 9 0.0 491 1530 890 1664 5 0.0 1654 1361 2012 1667 13 0.0 453 1027 856 1160 5 0.0 1643 1094 1988 1501 11 0.0 1335 386 1505 649 10 0.0 249 1826 321 1953 9 0.0 1456 620 2023 1863 13 0.0 580 1082 847 1148 4 0.0 1528 1348 1998 1803 2 0.1 1378 694 1462 804 11 0.1 365 728 593 980 13 0.1 1782 1440 1993 1607 13 0.1 1697 1420 2002 1793 9 0.1 988 626 1280 1786 0 0.1 1252 668 1472 906 11 0.1 405 323 1091 725 13 0.1 370 817 714 982 6 0.1 1505 1134 2017 1823 9 0.1 329 1504 807 1803 13 0.1 1592 1136 2018 1834 13 0.1 392 766 833 1167 7 0.2 1501 1272 2003 1749 11 0.2 1355 362 1809 535 5 0.3 375 780 893 1633 5 0.4 1408 548 2047 1895 11 0.4 603 333 1062 471 13 0.5 402 832 585 955 3 0.5 921 1356 1815 1760 5 0.7 1551 1113 2022 1831
c374e62c67f8e7a4d460e37d56bfa852,0 0.0 1106 676 1334 896 8 0.0 1818 1648 1899 1719 3 0.1 849 1407 1778 1844
cb3b210015a31adab114493e1150eaf8,3 0.1 805 1515 1492 1791
6cbf4295b5b72bc01ef6fd171ef7733e,5 0.0 1446 996 2078 1730 11 0.0 1643 1287 2123 1839 8 0.0 590 924 630 969 2 0.0 369 802 807 1132 11 0.0 1906 1501 2108 1827 10 0.0 1852 1498 2115 1771 2 0.0 588 922 637 971 10 0.0 1761 1318 2066 1521 2 0.0 989 637 1339 838 5 0.0 1600 1382 2103 1750 2 0.0 549 911 661 988 9 0.0 860 534 1297 1817 2 0.0 1192 650 1299 793 5 0.0 1653 1309 2035 1589 10 0.0 1314 1115 2119 1920 3 0.0 750 1276 1863 1770 2 0.1 430 880 722 1067 0 0.1 913 573 1435 1006 5 0.1 1250 351 2084 1845 13 0.1 1713 1342 2060 1664 13 0.1 1801 1370 2048 1481 5 0.1 117 360 963 1956 12 0.1 1389 0 2256 272 1 0.1 1723 1359 2055 1627 10 0.3 1592 1273 2065 1720 1 0.4 1776 1375 2040 1490
564141a415cfa32841bb2de146faa5eb,10 0.0 474 2367 603 2536 11 0.0 470 2338 607 2550 3 0.3 1141 1860 2082 2310 0 0.5 1469 1039 1724 1310
fc28fc9ede2c505c2125343c048124b6,3 0.0 812 1337 1854 1681 2 0.0 1316 638 1389 735 5 0.0 230 866 866 1610 11 0.5 420 235 632 431 0 0.5 1148 533 1406 810
2f775125346cd62232d8e835794941c0,13 0.0 1705 384 1874 619 11 0.0 1505 299 1863 484 11 0.0 1765 484 1887 574 11 0.0 479 420 645 558 9 0.0 884 411 1227 1101 13 0.0 1804 1587 1982 1658 13 0.0 1469 449 1877 905 11 0.0 1477 302 1698 387 5 0.0 396 1611 809 1997 11 0.0 399 391 664 640 13 0.0 809 427 1022 975 13 0.1 1600 449 1865 681 0 0.1 1120 723 1421 1032 11 0.2 1479 309 1635 352 11 0.2 454 367 928 566 11 0.2 1718 447 1870 644 11 0.3 612 369 923 450 13 0.4 1721 497 1851 660
1fae839a73abec3f3d7436fa2bce4630,11 0.0 1631 1743 1839 1929 9 0.0 1688 1765 1787 1854 11 0.0 1262 278 1503 347 11 0.0 1619 1722 1691 1790 9 0.0 855 602 1072 1829 7 0.0 1600 934 1690 1027 11 0.0 614 287 846 351 9 0.0 1025 1771 1606 1902 11 0.0 1616 1718 1763 1828 8 0.0 1600 939 1691 1028 11 0.0 1663 1761 1903 2055 11 0.0 712 298 944 386 11 0.0 1668 1749 1787 1871 10 0.0 3 1995 80 2101 8 0.0 1559 625 1658 749 7 0.0 1560 1410 1829 1818 7 0.0 207 1555 448 1781 13 0.0 492 310 802 611 6 0.0 275 1368 801 1750 13 0.1 478 392 659 603 9 0.1 1561 620 1668 750 13 0.1 1748 1389 1848 1452 5 0.1 330 1377 756 1720 7 0.1 1559 623 1666 750 13 0.1 380 480 663 641 5 0.1 199 1166 811 1767 11 0.1 707 264 939 341 10 0.2 1763 1877 1904 2064 11 0.2 1773 1877 1905 2070 7 0.3 546 494 653 589 13 0.3 545 492 653 591 11 0.4 467 289 639 427 0 0.7 1078 665 1329 926
6f8320a9c444090bd55010537a9e7dcb,11 0.0 292 1568 945 1951 7 0.0 552 1614 1038 1884 6 0.0 2178 2012 2468 2230 13 0.0 505 1672 1107 1999 11 0.0 831 573 1102 627 13 0.0 798 787 957 1095 10 0.0 272 1549 753 1979 13 0.0 758 734 921 932 9 0.0 269 1562 1065 2249 7 0.0 362 1423 760 1690 13 0.0 862 1558 1099 1631 9 0.0 227 2210 813 3147 8 0.1 2529 2125 2592 2231 9 0.1 2528 2125 2593 2230 13 0.1 723 734 1043 1179 0 0.3 1389 961 1696 1290 13 0.5 548 1681 950 1846 10 0.7 269 1572 1111 2249
da35978a37f990de5a0d68b1e9399e9e,6 0.0 877 1517 1308 2091 13 0.0 861 1060 1140 1288 3 0.0 1198 1096 2311 2483 0 0.0 1291 925 1947 2149 5 0.1 1872 939 2440 2158 3 0.1 1201 1585 2292 2146 0 0.4 1311 954 1902 1408 5 0.5 655 997 1220 2139
5b6707d336c733e0a8d4233bb08483c7,12 0.0 1215 333 1833 819 13 0.0 1347 921 1764 1064 11 0.0 1397 300 1626 416 13 0.0 511 692 834 1029 7 0.0 275 1241 433 1422 11 0.1 1232 311 1543 392
c06b82fd93dbc1cc113b779b69b1696a,11 0.0 1297 230 1441 281 7 0.0 680 1033 926 1318 9 0.0 787 1148 1165 1515 13 0.0 698 1048 840 1281 11 0.0 1307 221 1498 322 9 0.0 687 1037 926 1292 9 0.1 986 808 1055 883 0 0.3 902 582 1298 1072 0 0.3 1093 577 1298 811 3 0.4 780 1249 1589 1551
bb5ffb34f5baa01ec1e47df249046609,9 0.0 1062 1363 1564 2989 9 0.0 0 1098 237 2548 10 0.0 374 2252 481 2491 11 0.0 1760 538 1914 692 11 0.0 378 2246 487 2488 0 0.6 1352 858 1611 1125
615be21de05d7049ddb1652520d7f528,13 0.0 1689 1290 1996 1630 11 0.0 1255 177 1772 386 10 0.0 1634 1290 2067 1726 11 0.0 1306 211 1668 314 5 0.0 248 786 784 1448 5 0.0 1405 880 2019 1679 9 0.1 758 501 1315 1597 5 0.1 1709 1227 1987 1630 5 0.2 211 284 929 1537 3 0.3 721 1112 1910 1607 5 0.4 1186 280 2044 1723 0 0.5 812 541 1370 901
c4311217936b89f9dbcc6fb57e00b40d,11 0.0 1546 364 1857 423 3 0.6 893 1473 2040 1909 0 0.7 1334 790 1621 1089
4317ccff1c5ab145abf05130c49402b0,13 0.0 497 808 617 983 9 0.0 1417 895 1601 1168 13 0.1 1789 893 2059 1139 13 0.1 1886 895 2048 1016 11 0.1 428 431 736 744 0 0.3 1201 780 1485 1056 3 0.7 899 1326 2046 1722
39af4d0dbe33277af4520b6bdee5e1b2,5 0.0 557 1539 801 1874 7 0.0 2473 159 2639 460 11 0.0 1564 158 1902 296 11 0.0 221 2411 332 2563 13 0.0 576 1587 711 1731 7 0.0 576 1590 702 1737 8 0.1 585 1661 661 1732 7 0.1 586 1653 667 1733 5 0.1 534 1571 968 2082 10 0.1 217 2419 329 2545 0 0.7 1446 556 1759 910
90298b04a0c568ee2144c3431711b30e,7 0.0 704 1225 992 1579 13 0.5 1603 1638 1808 1757 0 0.6 1145 953 1356 1195 3 0.8 829 1434 1697 1780
b440e6708f332a8be9eeccc368b0df24,13 0.0 531 1505 832 1610 8 0.0 1781 1518 1857 1580 10 0.0 1895 1521 2083 1910 8 0.0 1750 1422 1808 1490 13 0.0 1482 1122 1944 1880 4 0.0 1470 1494 1888 1851 9 0.0 1499 1136 1897 1503 11 0.1 571 529 769 700 13 0.1 1844 1234 1978 1312 13 0.1 1607 1134 1902 1494 11 0.1 666 519 1026 602 11 0.1 1378 569 1773 694 11 0.2 599 520 958 681 8 0.2 1644 1253 1851 1484 7 0.4 1481 1125 1948 1877 4 0.6 1472 1122 1965 1877 4 0.6 1631 1163 1887 1493 3 0.7 796 1501 1939 1907 0 0.7 1214 837 1499 1145
415fe8e39c0546ff191f8e33888f09d4,11 0.0 1234 238 1435 281 13 0.1 1314 801 1456 947 9 0.1 1774 1891 1921 2207 0 0.4 1041 590 1252 834
6febf1e7c57204153c4751a1bf6e39cc,2 0.0 1360 805 1727 1149 0 0.0 1467 810 1716 1077 13 0.0 1977 822 2140 959 0 0.0 1397 810 1783 1558 3 0.0 909 926 2179 2092 5 0.0 551 780 1155 1748 0 0.1 1247 802 1737 1178 3 0.1 999 1337 2084 1880
a2a2bd5197fb23da123f610e00d8b08e,3 0.0 836 1537 1980 2084 7 0.0 1353 238 1589 898 11 0.0 539 218 762 393 9 0.0 1374 437 1563 884 11 0.0 575 224 941 339 11 0.1 1626 202 1881 342 11 0.1 1448 205 1828 314
e541711f560cd700d7fdddd1d3dd98d4,5 0.0 1264 968 1671 1572 9 0.0 641 690 1125 1310 11 0.0 468 415 749 510 3 0.1 602 1429 1366 1640 11 0.1 1123 422 1369 490 11 0.3 517 411 762 460 0 0.3 639 686 1104 1306 0 0.7 928 694 1138 893
99ccfe1695993a5275d11aad4e2abb9c,9 0.0 1082 945 1200 1071 9 0.0 910 638 1237 1785 5 0.0 141 301 994 1873 3 0.0 712 1326 1853 1847 9 0.0 3 1660 390 2700 5 0.1 1281 390 2048 1984
3e86f7a0078799279f334db4074f109e,10 0.0 113 1793 194 1954 11 0.0 114 1787 203 1951 11 0.0 1085 497 1246 547 5 0.1 229 1262 666 1725 3 0.1 696 1540 1415 1769 11 0.1 498 469 627 559 0 0.7 936 711 1199 1018 11 0.8 502 455 778 558
218e819ed8c0fe25c92ee7f1d5b993c7,2 0.0 1330 590 1640 844 5 0.0 344 1145 668 1517 11 0.0 141 1500 765 1899 10 0.0 175 1484 318 1883 2 0.0 849 670 1270 959 9 0.0 816 646 1165 1268 2 0.0 1486 625 1594 707 5 0.0 231 985 711 1737 5 0.0 1349 531 1826 1943 2 0.1 1086 667 1279 919 0 0.1 1047 668 1293 947 10 0.1 121 1404 778 2159 2 0.1 1405 604 1630 740 10 0.1 146 1691 648 1874 11 0.1 156 1625 347 1915 10 0.2 148 1510 559 1986 0 0.3 839 663 1301 1037 2 0.3 1155 710 1263 884 10 0.3 145 1626 363 1981
7db8d2571612fa51c3fea231524803cc,0 0.1 1314 744 1597 1055 11 0.1 1653 181 1909 247 11 0.2 757 209 1122 295
9a7c3ac63356de02fc79d613fccee843,11 0.0 1248 310 1443 415 11 0.1 590 321 838 371 11 0.1 1181 327 1395 378 3 0.5 728 1165 1479 1536
7333af45f987aed199da0aed5dd59fd6,9 0.0 945 525 1352 2139 11 0.0 897 265 1050 316 3 0.0 797 1706 1792 2042 11 0.0 1383 278 1539 375 0 0.0 966 698 1554 1229 5 0.0 204 694 822 1957 5 0.0 1603 610 2204 2012 0 0.7 1237 713 1551 1073
6ee33e87bb9db350f4492c105b484d7b,2 0.0 1095 756 1343 1040 8 0.0 1724 1613 1814 1700 5 0.0 326 512 873 1148 9 0.0 798 695 1222 2066 2 0.0 1118 769 1236 878 0 0.0 1095 763 1361 1100 2 0.0 623 735 786 893 5 0.0 196 1312 845 2031 5 0.1 1419 1247 1942 2039 5 0.1 167 476 912 2061 5 0.2 1160 508 1965 2142 8 0.3 639 745 769 882 0 0.4 864 738 1378 1187
6a7a509436c9822e6481247f7df41779,0 0.0 847 388 1295 1386 9 0.0 0 1403 469 2530 11 0.0 1506 259 1935 365 5 0.0 358 998 867 1537 7 0.0 861 650 1190 1197 0 0.0 1350 612 1638 953 11 0.0 2253 387 2610 798 3 0.0 721 1269 2013 1743 0 0.3 855 560 1657 1160
4736524816401e7b31cfb0cac71d7a8e,3 0.0 985 1519 1994 1748 8 0.0 353 2913 736 3072 13 0.0 989 1436 2032 1964 9 0.0 359 2925 637 3071 12 0.0 0 2824 976 3071 7 0.0 356 2914 727 3070 13 0.1 983 642 1069 939 9 0.2 339 2883 995 3071 0 0.2 341 2899 909 3072 0 0.8 1361 567 1635 834 3 0.9 989 1394 2031 1961
594fb89413087c080ddd2c97a3f6acf0,9 0.0 1582 756 1939 1209 3 0.8 1174 1613 2395 1977 0 0.8 1579 747 1941 1211
1b2df8b1ebcd4cf26b828e96dd54304a,9 0.0 899 0 1216 358 0 0.5 1084 646 1308 851 3 0.7 792 1080 1651 1361
232e100235a5357cf19c135892af7d83,11 0.0 977 395 1164 514 3 0.0 1240 1785 2288 2270 9 0.0 1611 931 1881 1191 11 0.0 1032 390 1377 464 8 0.0 1612 931 1880 1189 11 0.0 1930 427 2235 517 0 0.1 1608 928 1880 1188
76482dd89d7d8ea3650e9a0b8e01aba6,11 0.0 1909 1802 1973 1914 7 0.0 1369 1238 1597 1402 10 0.0 196 1664 937 1938 13 0.0 386 843 606 952 10 0.0 1911 1807 1968 1912 13 0.0 679 650 808 836 9 0.0 1283 1229 1578 1397 13 0.0 1386 1200 1767 1415 13 0.0 1596 1335 1868 1428 13 0.0 1324 1283 1586 1401 10 0.1 172 1727 361 1939 13 0.1 531 1353 925 1709 7 0.1 515 1507 876 1732 11 0.1 190 1795 276 1926 11 0.2 181 1727 348 1936 13 0.2 1521 1267 1774 1339 10 0.2 189 1782 298 1924 13 0.3 1761 1383 1861 1420 0 0.4 1118 708 1340 961 13 0.5 1503 1268 1855 1399
f7c9af76d1b6223f1eef8f20b51f1513,9 0.0 1806 1557 1841 1627 11 0.0 95 1799 169 1914 5 0.0 1465 790 1754 1793 3 0.1 677 1429 1565 1803 11 0.1 492 295 663 396 11 0.1 1712 1842 1790 1945 10 0.1 95 1803 162 1911 10 0.2 1723 1844 1787 1944 0 0.6 983 653 1214 952
2b096376f5a0f62d10847e5d6f540a41,11 0.0 1282 463 1518 590 13 0.0 545 868 678 995 5 0.0 324 885 666 1734 11 0.0 533 473 762 640 11 0.1 1157 474 1396 546 11 0.2 646 473 887 530 11 0.4 572 468 892 581 3 0.6 782 1490 1543 1760 0 0.8 1024 761 1245 1011
884f2b574d9600dd52f4a04c9aa3a230,8 0.0 1796 1910 1839 1967 13 0.0 828 417 884 544 8 0.0 259 1744 310 1805 8 0.0 1758 1866 1842 1968 8 0.0 677 1088 742 1149 8 0.1 1771 1226 1806 1265 7 0.2 748 572 843 672 13 0.2 727 451 895 674 11 0.2 1977 2169 2070 2314 10 0.3 1978 2172 2067 2311 3 0.3 882 1579 1790 2019 8 0.6 750 575 842 668 0 0.7 1266 747 1519 1055
ec73f422063ce59169c6c13d3c6227a7,2 0.0 973 1750 1033 1845 5 0.0 276 1661 696 2027 9 0.0 898 447 1145 1300 2 0.0 1354 1293 1498 1425 13 0.0 199 1178 668 1332 9 0.0 883 764 1081 1130 2 0.1 889 763 1072 1118 9 0.1 974 777 1326 1680 9 0.1 972 1859 1486 2643 0 0.2 1206 825 1452 1088 9 0.3 922 550 1417 2706
16df71f433fedfbc6c67cc338137d7e4,5 0.0 2066 1602 2451 2707 13 0.0 605 895 718 1338 9 0.0 958 1798 1601 2521 9 0.0 987 1134 1314 1764 11 0.0 2328 2677 2449 2850 13 0.0 581 796 824 1320 3 0.0 899 1808 2058 2501 5 0.0 418 1813 829 2297 9 0.0 1063 1455 1738 2954 11 0.0 149 2347 393 2608 13 0.0 1808 970 1977 1281 9 0.0 1452 2369 2021 2505 5 0.1 1885 902 2434 2607 9 0.1 1369 911 1816 1415 10 0.1 152 2384 351 2628 9 0.1 1804 965 1981 1296 5 0.1 316 1028 868 2314 11 0.1 1530 399 1935 497 7 0.1 988 1125 1269 1746 9 0.2 869 1715 1501 3168 7 0.2 1807 967 1983 1291 10 0.2 161 2427 266 2595 11 0.2 814 454 1069 522 11 0.3 152 2401 270 2609 11 0.5 1659 374 2028 577 11 0.6 642 450 1025 608 0 0.7 1371 909 1826 1436 0 0.8 993 906 1820 1768
be794e647d0f6f47a4cd21964c6f96e5,9 0.0 775 791 998 1911 5 0.0 1364 744 1734 2080 10 0.0 133 1937 191 2029 11 0.1 674 628 817 671 0 0.5 967 939 1200 1180
56beeb20098b516474d17a9c36b23c7c,13 0.0 1429 1328 1675 1432 11 0.0 1743 1706 1840 1992 13 0.0 552 1457 785 1600 9 0.0 1515 1194 1753 1710 4 0.1 1508 1208 1717 1415 13 0.1 1456 1201 1733 1553 4 0.2 1493 1201 1767 1770 6 0.3 1477 1192 1773 1776 13 0.3 592 1532 780 1596 7 0.4 1495 1198 1766 1768 0 0.6 1148 990 1362 1209 3 0.8 806 1479 1680 1792
01431a2618c0ace741e4e270a37e20b9,9 0.0 239 1643 448 2046 0 0.6 1378 811 1662 1133 3 0.8 1055 1406 2063 1766
4d3acb5e51c6ab03ed5bc7537125ffc2,5 0.0 331 1047 926 1928 11 0.1 603 300 1030 518 3 0.1 820 1406 2014 2130 5 0.1 1431 545 2213 2223 11 0.1 710 323 1022 429 2 0.1 1579 517 1737 673 5 0.2 247 407 1104 2024 8 0.5 1592 545 1711 663 0 0.6 1274 664 1739 1176
a450a8bf5b6f81cdc6111bc26d512856,2 0.0 955 918 1189 1266 9 0.0 1464 1842 2371 2237 9 0.0 852 889 1486 2104 2 0.0 983 1106 1142 1289 0 0.0 944 917 1204 1309 9 0.0 983 1122 1151 1287 3 0.0 795 1551 2024 2022
670058d081c80065f0bc1087737093cb,9 0.0 854 716 1238 1929 0 0.0 1095 800 1326 1060 9 0.0 49 435 941 2251 11 0.0 1277 405 1643 480 11 0.0 1421 407 1635 455 13 0.0 1479 845 1866 1015 12 0.1 18 1639 925 2237
9a8dfa3f9fb55a22a1fae7efeca1c326,7 0.1 1342 1004 1762 1473 9 0.4 290 982 738 1406 7 0.7 261 960 785 1417
58baa9b0269a2987f5475a554033c4b1,11 0.0 1173 406 1419 472 0 0.7 1621 703 1897 958 3 0.8 1342 1474 2339 1855
c4232411727c2821c17c059a260427d9,8 0.0 692 675 903 875 3 0.0 819 1499 1872 2034 9 0.0 0 1850 949 2750 5 0.0 169 523 1005 1913 5 0.0 1753 1913 2086 2167 2 0.0 1838 1318 1936 1394 9 0.0 0 1263 168 2751 2 0.0 993 748 1406 1047 0 0.0 1177 755 1436 1087 5 0.0 1276 548 2096 2108 8 0.1 807 789 888 862 0 0.2 916 734 1454 1137
3fc0d536d17610d6811d9c725999e25e,9 0.0 1204 944 1323 1140 11 0.1 1142 215 1389 284 11 0.2 1351 206 1542 338 0 0.3 1044 466 1237 663 0 0.3 830 476 1237 946 3 0.7 695 1184 1485 1519
4fba6d90e4c0141270b19446fbc97796,2 0.0 1692 798 2007 1144 3 0.0 1292 1515 2329 1940 0 0.4 1682 790 2024 1224
56237d3770e31568eb965067d2d948af,13 0.3 577 1204 791 1272 0 0.7 1145 701 1445 1049 3 0.9 870 1280 1797 1683
f026b34e04a2bfc6327f2218cf47cd73,11 0.0 2328 2915 2443 3082 13 0.0 608 1992 984 2489 11 0.0 1821 368 2029 438 10 0.0 2343 2916 2442 3062 11 0.0 1823 359 2108 497 0 0.1 1354 934 1650 1217 5 0.1 572 1949 986 2493 11 0.1 636 374 999 539 11 0.2 723 386 1004 466
d75a718e64f556d92fada391278ac5f3,11 0.0 1336 403 1640 482
ac2ff5fbe1414b37f6c093af463a2e8c,11 0.0 1240 474 1486 543 0 0.2 1084 837 1312 1116
739077a7a2add5c87ca97bda44c8bb95,11 0.0 1753 425 1892 491 9 0.0 1889 256 1988 368 10 0.0 1870 201 2535 503 13 0.1 1884 9 2148 190
33e9093de7567d13466efefda65aa682,11 0.0 1839 367 2091 420 11 0.0 1184 371 1443 421 11 0.0 1172 375 1301 437 0 0.0 1644 822 1878 1060 13 0.0 2095 945 2336 1095 13 0.1 2240 955 2334 1013 3 0.7 1342 1542 2253 1936
5d74f8fd78068c30775dc2c98790e8b9,9 0.0 1293 770 1713 1209 7 0.0 712 1058 1077 1922 0 0.0 861 766 1720 1467 7 0.0 816 927 1115 1609 9 0.3 713 964 1141 2150 3 0.4 704 1630 1984 2089 0 0.8 1279 765 1711 1288
b29fdbcf453e70793197879d52dd9932,11 0.0 545 92 823 233 11 0.0 1268 121 1483 206 7 0.1 199 792 866 1259 11 0.1 606 94 848 166 11 0.1 1330 127 1528 261 3 0.6 751 971 1583 1329
7befd6661fd921f67f8d9cb84f98868f,13 0.0 630 1634 1054 1733 9 0.0 1113 641 1508 2122 0 0.3 1265 699 1603 1091
056815f22ac3de9b9eb6fb963d4cfa5a,0 0.0 1685 833 1958 1162 9 0.0 534 1881 580 1925
b8603c52ef3d03e6f9da6af8a089b455,11 0.0 251 1580 331 1784 11 0.0 1189 359 1659 548 13 0.0 473 783 808 1059 11 0.0 1321 358 1576 479 7 0.0 1339 779 1813 1588 11 0.0 1807 1622 1888 1868 13 0.0 375 1056 719 1489 10 0.0 1824 1625 1886 1860 11 0.0 1562 1518 1652 1590 13 0.1 1475 1124 1739 1562 7 0.1 314 751 897 1609 9 0.1 1477 1116 1741 1557 13 0.1 495 905 692 1037 13 0.1 353 756 857 1471 9 0.2 404 1014 804 1472 6 0.2 1477 1121 1741 1570 11 0.3 1191 364 1505 457 7 0.4 336 1020 747 1499 7 0.4 1481 1122 1738 1576 6 0.4 1275 890 1767 1579 6 0.4 322 764 866 1501 3 0.6 731 1148 1536 1585
8b9c9d55bd03bf92f252c764bdc05bcf,3 0.0 801 1221 1647 1563 0 0.6 1089 501 1305 761
3215a7d4dc49d93b54635b85df536b8f,13 0.1 610 739 825 902
8b44752d98acbc233b093260c0f2061d,0 0.0 989 894 1181 1099 9 0.0 1530 1351 1638 1483 11 0.0 221 2069 290 2187 8 0.0 1530 1354 1628 1479 10 0.0 1711 2023 1772 2118 7 0.0 240 1293 810 2022 10 0.1 221 2080 291 2180 13 0.2 268 1174 410 1220
3f51f6bbad915b2d088bdceea490f3ff,13 0.0 1793 790 1916 904 13 0.0 1625 455 2027 810 13 0.0 1615 732 2023 984 13 0.0 1947 900 2141 1002 11 0.0 632 297 1031 505 13 0.0 1796 877 2159 1263 11 0.0 1491 305 2095 938 11 0.0 357 408 956 966 13 0.0 1771 674 2022 919 7 0.0 349 382 1037 1218 6 0.1 362 478 999 1297 2 0.1 361 480 1008 1303 11 0.1 397 394 735 694 13 0.2 1852 896 2145 1081 1 0.2 367 472 958 1006 13 0.3 444 509 886 914 11 0.4 413 328 1052 613 11 0.4 1415 293 1973 507 0 0.6 1274 677 1613 1197 13 0.6 1547 442 2146 1062 13 0.6 396 504 1012 1291
